datetime,trade_pnl,equity,equity_smooth
2026-01-22 15:15:00-0500,-38.5,24715.5,24680.7
2026-01-22 15:25:00-0500,-103.5,24612.0,24643.4
2026-01-22 15:52:00-0500,-91.5,24520.5,24592.7
2026-01-22 16:00:00-0500,94.5,24615.0,24548.3
2026-01-23 09:32:00-0500,-114.5,24500.5,24517.0
2026-01-23 09:41:00-0500,-7.0,24493.5,24488.3
2026-01-23 09:47:00-0500,-38.0,24455.5,24480.1
2026-01-23 09:52:00-0500,-78.5,24377.0,24480.7
2026-01-23 12:47:00-0500,197.0,24574.0,24466.2
2026-01-23 12:51:00-0500,-70.5,24503.5,24444.0
2026-01-23 13:08:00-0500,-82.5,24421.0,24434.8
2026-01-23 13:46:00-0500,-76.5,24344.5,24379.7
2026-01-23 13:49:00-0500,-13.5,24331.0,24333.6
2026-01-23 13:51:00-0500,-32.5,24298.5,24298.0
2026-01-23 13:55:00-0500,-25.5,24273.0,24267.2
2026-01-23 14:00:00-0500,-30.0,24243.0,24230.0
2026-01-23 14:42:00-0500,-52.5,24190.5,24193.6
2026-01-23 15:07:00-0500,-45.5,24145.0,24150.6
2026-01-23 15:16:00-0500,-28.5,24116.5,24105.5
2026-01-23 15:22:00-0500,-58.5,24058.0,24059.8
2026-01-23 15:45:00-0500,-40.5,24017.5,24011.1
2026-01-23 15:52:00-0500,-55.5,23962.0,23967.8
2026-01-23 15:54:00-0500,-60.5,23901.5,23919.9
2026-01-23 16:00:00-0500,-1.5,23900.0,23923.0
2026-01-26 09:32:00-0500,-81.5,23818.5,23932.4
2026-01-26 15:52:00-0500,214.5,24033.0,23971.0
2026-01-26 15:54:00-0500,-24.0,24009.0,24005.6
2026-01-26 16:00:00-0500,85.5,24094.5,24053.0
2026-01-27 09:34:00-0500,-21.5,24073.0,24055.5
2026-01-27 09:42:00-0500,-17.5,24055.5,24056.4
2026-01-27 09:44:00-0500,-10.0,24045.5,24079.1
2026-01-27 09:46:00-0500,-32.0,24013.5,24101.3
2026-01-27 16:00:00-0500,194.5,24208.0,24104.7
2026-01-28 09:35:00-0500,-24.0,24184.0,24097.3
2026-01-28 09:41:00-0500,-111.5,24072.5,24083.9
2026-01-28 09:48:00-0500,-64.0,24008.5,24022.3
2026-01-28 09:51:00-0500,-62.0,23946.5,23989.4
2026-01-28 10:00:00-0500,-46.5,23900.0,23975.7
2026-01-28 14:49:00-0500,119.5,24019.5,23957.5
2026-01-28 14:52:00-0500,-15.5,24004.0,23948.8
2026-01-28 14:57:00-0500,-86.5,23917.5,23937.6
2026-01-28 14:59:00-0500,-14.5,23903.0,23897.6
2026-01-28 15:07:00-0500,-59.0,23844.0,23849.4
